"Row No","Bib No","Tag","Ind","Field Data","Invalid","Partly Valid"
"558","014214190","650","0","$a Songs, Spanish $z Cuba $v Texts $v Translations into English.","$v Translations into English.","","","",""
"559","014253346","650","0","$a South Asian poetry $v Translations into English.","$v Translations into English.","","","",""
"560","011764738","650","0","$a Spanish language $v Films for Spanish speakers.","$v Films for Spanish speakers.","","","",""
"561","012682569","650","0","$a Spanish language $v Films for Spanish speakers.","$v Films for Spanish speakers.","","","",""
"562","014110789","650","0","$a Spanish language $v Films for Spanish speakers.","$v Films for Spanish speakers.","","","",""
"563","013094694","650","0","$a Spanish language $v Video recordings for Spanish speakers.","$v Video recordings for Spanish speakers.","","","",""
"564","014217393","650","0","$a Spanish language $x Adverbs.","$x Adverbs.","","","",""
"565","014201713","650","0","$a Spanish language $x Translating into Chinese.","$x Translating into Chinese.","","","",""
"566","014263566","650","0","$a Spiritual life $x Mahayana Buddhism.","$x Mahayana Buddhism.","","","",""
"567","013877014","650","0","$a Spirituality $x Catholic Church.","$x Catholic Church.","","","",""
"568","014238490","650","0","$a Staircases $x Designs and plans.","","$x Designs and plans.","","",""
"569","009924009","650","0","$a States, Small $x Foreign relations $v Congresses.","$x Foreign relations","","","",""
"570","014246616","650","0","$a Statues $z Italy $v Early works to 1700.","$v Early works to 1700.","","","",""
"571","014208688","650","0","$a Stereotypes (Social psychology) $z Czech Republic $z Ústecký kraj $v Research.","","$v Research.","","",""
"572","014155686","650","0","$a String quartets (Violas (4)) $v Scores.","$v Scores.","","","",""
"573","014244085","650","0","$a String trios (Viole da gamba (3)) $v Parts.","","$v Parts.","","",""
"574","014247826","650","0","$a Suffrage $z Kenya $x Elections $v Congresses.","$x Elections","","","",""
"575","013787841","650","0","$a Sufi poetry, Persian $v Translations into Ottoman Turkish.","$v Translations into Ottoman Turkish.","","","",""
"576","013830200","650","0","$a Sultans $z Turkey $x Family $v Biography.","$x Family","","","",""
"577","014252228","650","0","$a Teachers $z Massachusetts $z Boston $x Salaries, pensions, etc.","$x Salaries, pensions, etc.","","","",""
"578","014268342","650","0","$a Teachers $z Massachusetts $z Boston $x Salaries, pensions, etc.","$x Salaries, pensions, etc.","","","",""
"579","014207137","650","0","$a Theater $v Dictionaries $x German.","$x German.","","","",""
"580","014246606","650","0","$a Timber $v Early works to 1700.","$v Early works to 1700.","","","",""
"581","014246607","650","0","$a Timber $v Early works to 1700.","$v Early works to 1700.","","","",""
"582","014249513","650","0","$a Trios (Piano, flute, cello) $v Scores.","$v Scores.","","","",""
"583","014262129","650","0","$a Trucks $x Motors $x Exhaust gas $x Software $v Handbooks, manuals, etc.","","$x Software","","",""
"584","014262130","650","0","$a Trucks $x Motors $x Exhaust gas $x Software $v Handbooks, manuals, etc.","","$x Software","","",""
"585","014242603","650","00","$a Tuberculosis $x Pathology.","$x Pathology.","","","",""
"586","014249798","650","0","$a Twelve-step programs $x Religious aspects $x Judaism.","$x Judaism.","","","",""
"587","014268347","650","0","$a Twelve-step programs $x Religious aspects $x Judaism.","$x Judaism.","","","",""
"588","014130189","650","0","$a Urdu literature $v Translations into English.","$v Translations into English.","","","",""
"589","014242562","650","00","$a Vagina $x Pathology.","$x Pathology.","","","",""
"590","012829554","650","0","$a Variations (Recorder and continuo) $v Scores and parts.","$v Scores and parts.","","","",""
"591","012829554","650","0","$a Variations (Violin and continuo) $v Scores and parts.","$v Scores and parts.","","","",""
"592","014167978","650","0","$a Vietnam War, 1961-1975 $x Participant, Military Region 4 Vietnamese.","$x Participant, Military Region 4 Vietnamese.","","","",""
"593","014170904","650","0","$a Vietnamese poetry $x Criticism and interpretation.","$x Criticism and interpretation.","","","",""
"594","014170904","650","0","$a Vietnamese poetry $x Interpretation and criticism.","$x Interpretation and criticism.","","","",""
"595","014261779","650","0","$a Villages $z Ukraine $z Lʹvivsʹka oblastʹ $x Church history.","$x Church history.","","","",""
"596","014244085","650","0","$a Viola da gamba music (Viole da gamba (2)) $v Parts.","","$v Parts.","","",""
"597","014244085","650","0","$a Viola da gamba music (Viole da gamba (2)) $v Scores and parts.","$v Scores and parts.","","","",""
"598","014248907","650","0","$a Violence $x Religious aspects $x Egyptian religion.","$x Egyptian religion.","","","",""
"599","014134711","650","0","$a Vocal duets, Unaccompanied $v Scores.","$v Scores.","","","",""
"600","014219094","650","0","$a Vocation $x Catholic Church.","$x Catholic Church.","","","",""
"601","014219395","650","0","$a War criminals $z Europe $x Trials, litigation, etc.","$x Trials, litigation, etc.","","","",""
"602","014233789","650","0","$a War on Terrorism, 2001-2009 $v Personal narratives, American.","$v Personal narratives, American.","","","",""
"603","014262188","650","0","$a Wetlands $z United States $x Environmental conditions.","$x Environmental conditions.","","","",""
"604","014262190","650","0","$a Wetlands $z United States $x Environmental conditions.","$x Environmental conditions.","","","",""
"605","014159404","650","0","$a Women authors, Spanish $x Criticism and interpretation.","$x Criticism and interpretation.","","","",""
"606","014249963","650","0","$a Women employees $x Workload $z India $z Garhwāl.","$x Workload","","","",""
"607","014249963","650","0","$a Women employees $x Workload $z India $z Kumaun.","$x Workload","","","",""
"608","000278924","650","0","$a Women in rural development $x Handbooks, manuals, etc.","","$x Handbooks, manuals, etc.","","",""
"609","014202454","650","0","$a Women $x Family relationships.","$x Family relationships.","","","",""
"610","000278924","650","0","$a Women $z Developing countries $x Handbooks, manuals, etc.","","$x Handbooks, manuals, etc.","","",""
"611","000439133","650","0","$a Women $z New York (State) $x Societies and clubs $v Periodicals.","$x Societies and clubs","","","",""
"612","014126946","650","0","$a Women $z Poland $x Politcial activity $x History $y 20th century.","$x Politcial activity","","","",""
"613","014126946","650","0","$a Women $z Poland $x Politcial activity $x History $y 21st century.","$x Politcial activity","","","",""
"614","013144208","650","0","$a Women $z United States $x Economic issues $v Periodicals.","$x Economic issues","","","",""
"615","014246606","650","0","$a Wood $v Early works to 1700.","$v Early works to 1700.","","","",""
"616","014246607","650","0","$a Wood $v Early works to 1700.","$v Early works to 1700.","","","",""
"617","014220382","650","0","$a World War, 1914-1918 $v Personal narratives, British.","$v Personal narratives, British.","","","",""
"618","014252360","650","0","$a World War, 1914-1918 $x Participation, Irish $v Pictorial works.","$x Participation, Irish","","","",""
"619","014252360","650","0","$a World War, 1914-1918 $x Participation, Irish.","$x Participation, Irish.","","","",""
"620","014266700","650","0","$a World War, 1914-1918 $x Participation, Irish.","$x Participation, Irish.","","","",""
"621","013981577","650","0","$a World War, 1914-1918 $x Participsation, Czech.","$x Participsation, Czech.","","","",""
"622","014207130","650","0","$a World War, 1914-1918 $z Austria $x Literature and the war.","$x Literature and the war.","","","",""
"623","014242036","650","0","$a World War, 1914-1918 $z Germany $x Art and the war.","$x Art and the war.","","","",""
"624","014019246","650","0","$a World War, 1939-1945 $x Atrocities $z Czech Republic $z Pohořelice $v Soures.","$v Soures.","","","",""
"625","014003869","650","0","$a World War, 1939-1945 $x Naval operations, Greek.","$x Naval operations, Greek.","","","",""
"626","013981577","650","0","$a World War, 1939-1945 $x Participation, Czech.","$x Participation, Czech.","","","",""
"627","014262682","650","0","$a World War, 1939-1945 $x Prisoners and prisons, Austrian $z Austria.","$x Prisoners and prisons, Austrian","","","",""
"628","014243595","650","0","$a World War, 1939-1945 $x Romanies $z Europe.","$x Romanies","","","",""
"629","014065530","650","0","$a World War, 1939-1945 $z France $v Personal narratives, French.","$v Personal narratives, French.","","","",""
"630","014162446","650","0","$a World War, 1939-1945 $z Italy $z Sesto San Giovanni $x Art and the War.","$x Art and the War.","","","",""
"631","013915979","650","0","$a World War, 1939-1945 $z Slovakia $x Participation, Czech.","$x Participation, Czech.","","","",""
"632","014239157","650","0","$a Young gay men $x Family relationships $v Fiction.","$x Family relationships","","","",""
"633","014218086","650","0","$a Young women $x Family relationships $z United States.","$x Family relationships","","","",""
"634","014243934","650","0","$a Youth $z Poland $z Silesia (Voivodeship) $x Societies and clubs $x History.","$x Societies and clubs","","","",""
"635","013754634","650","0","$a Youth $z Turkey $x Societies and clubs.","$x Societies and clubs.","","","",""
"636","013615084","650","0","$a Zines $x Reviews $v Periodicals.","","$x Reviews","","",""
"637","014236865","651","0","$a Afghanistan $x History, Military.","$x History, Military.","","","",""
"638","014140249","651","0","$a Algeria $x History $y Revolution, 1954-162 $v Personal narratives, French.","$v Personal narratives, French.","","","",""
"639","014252256","651","0","$a Andes Region $x Civiliation.","$x Civiliation.","","","",""
"640","014154628","651","0","$a Argentina $x Dependency on Great Britain $x History $y 19th century.","$x Dependency on Great Britain","","","",""
"641","014096852","651","0","$a Athos (Greece) $x Pictorial works.","","$x Pictorial works.","","",""
"642","013868558","651","0","$a Azerbaijan $x Imprints.","","$x Imprints.","","",""
"643","014167134","651","0","$a Bogotá (Colombia) $x Pictorial works $v Exhibitions.","","$x Pictorial works","","",""
"644","014253515","651","0","$a Boston (Mass.) $x Education.","$x Education.","","","",""
"645","003010649","651","0","$a Boston (Mass.) $x Public schools.","$x Public schools.","","","",""
"646","009718838","651","0","$a Boston (Mass.) $x Public schools.","$x Public schools.","","","",""
"647","014242980","651","0","$a Bothnia, Gulf of $v Kattegat (Denmark and Sweden) $v Early works to 1800.","$v Kattegat (Denmark and Sweden)","","","",""
"648","014019246","651","0","$a Brno (Czech Republic) $x History $v Soures.","$v Soures.","","","",""
"649","014212478","651","0","$a Byzantine Empire $x History $y John V Palaeologus, 1341-1391 $v Congressess.","$v Congressess.","","","",""
"650","014146391","651","0","$a Canada $x Emigration and immigration $x Religious aspects.","$x Religious aspects.","","","",""
"651","014079352","651","0","$a Cappadocia (Turkey) $x Pictorial works.","","$x Pictorial works.","","",""
"652","014239675","651","0","$a Chickasaw Nation, Oklahoma $x Politics and government.","$x Politics and government.","","","",""
"653","014250022","651","0","$a China $x Armed Forces $x Operations other than war.","$x Operations other than war.","","","",""
"654","014162153","651","0","$a Cortona (Italy) $x Law and legislation.","$x Law and legislation.","","","",""
"655","014163608","651","0","$a Costa Brava (Spain) $x In motion pcitures.","$x In motion pcitures.","","","",""
"656","013905634","651","0","$a Costa Rica $v Census, 2011.","$v Census, 2011.","","","",""
"657","013905632","651","0","$a Costa Rica $x Census, 2011.","$x Census, 2011.","","","",""
"658","013905637","651","0","$a Costa Rica $x Census, 2011.","$x Census, 2011.","","","",""
"659","013905638","651","0","$a Costa Rica $x Census, 2011.","$x Census, 2011.","","","",""
"660","013905639","651","0","$a Costa Rica $x Census, 2011.","$x Census, 2011.","","","",""
"661","014268985","651","0","$a Cuba $x Cultural relations $z Israel.","$x Cultural relations","","","",""
"662","014237159","651","0","$a Cuba $x History $y Revolution, 1959 $x Causes.","$x Causes.","","","",""
"663","014237159","651","0","$a Cuba $x History $y Revolution, 1959 $x Underground movements.","$x Underground movements.","","","",""
"664","014079301","651","0","$a Czech Republic $x Armed Forces $x Parachute troops.","$x Parachute troops.","","","",""
"665","013981640","651","0","$a Czechoslovakia $x Armed Forces $x Officers $x Biography.","$x Officers","","","",""
"666","014126644","651","0","$a Czechoslovakia $x Emigration and immigration.","$x Emigration and immigration.","","","",""
"667","014201792","651","0","$a Europe $x Foreign public opinion, Asia.","$x Foreign public opinion, Asia.","","","",""
"668","014251944","651","0","$a Europe $x Foreign relations $v Treaties.","$v Treaties.","","","",""
"669","014218163","651","0","$a Europe $x Kings and rulers $x Death and burial.","$x Death and burial.","","","",""
"670","014218163","651","0","$a Europe $x Kings and rulers $x Religious aspects.","$x Religious aspects.","","","",""
"671","014217958","651","0","$a Europe, Central $x Literatures $x Themes, motives $x History.","$x Literatures","","","",""
"672","013921459","651","0","$a Europe, Eastern $x Foreign public opinion, Portuguese.","$x Foreign public opinion, Portuguese.","","","",""
"673","013773096","651","0","$a Europe, Western $x Civilization $x Jewish influences.","$x Jewish influences.","","","",""
"674","013865119","651","0","$a Florence (Italy) $x Buildings, structures, etc. $x Pictorial works.","","$x Pictorial works.","","",""
"675","014211401","651","0","$a France $x Armed Forces $x French Guianese $x History $y 20th century.","$x French Guianese","","","",""
"676","014208033","651","0","$a France $x Foreign public opinion, American.","$x Foreign public opinion, American.","","","",""
"677","014126951","651","0","$a Germany (West) $x Foreign public opinion, Polish.","$x Foreign public opinion, Polish.","","","",""
"678","014250097","651","0","$a Germany $x Armed Forces $x Chaplains.","$x Chaplains.","","","",""
"679","014250255","651","0","$a Great Britain $x History $y Civil War, 1642-1649 $x Battlefields.","$x Battlefields.","","","",""
"680","005335816","651","0","$a Great Britain $x History $y James II, 1685-1688 $x Pamphlets.","","$x Pamphlets.","","",""
"681","014243041","651","0","$a Guernsey $v Road maps.","$v Road maps.","","","",""
"682","014249504","651","0","$a India $x History $x Autonomy and independence movements.","$x Autonomy and independence movements.","","","",""
"683","014003708","651","0","$a India $x Languages $x Writing.","$x Writing.","","","",""
"684","014243041","651","0","$a Isles of Scilly (England) $v Road maps.","$v Road maps.","","","",""
"685","014249155","651","0","$a Israel $x Aliyah.","$x Aliyah.","","","",""
"686","014268985","651","0","$a Israel $x Cultural relations $z Cuba.","$x Cultural relations","","","",""
"687","014243603","651","0","$a Israel $x Foreign public opinion, French.","$x Foreign public opinion, French.","","","",""
"688","014262773","651","0","$a Israel $x Relations $x Palestinian Arabs $v Drama.","$x Palestinian Arabs","","","",""
"689","014269044","651","0","$a Israel $x Relations $x Palestinian Arabs.","$x Palestinian Arabs.","","","",""
"690","009895177","651","0","$a Italy $x Foreign relations $x Law and legislation.","$x Law and legislation.","","","",""
"691","014238683","651","0","$a Italy $x Kings and rulers $x Art patronage $x History $y 17th century.","$x Art patronage","","","",""
"692","014243041","651","0","$a Jersey $v Road maps.","$v Road maps.","","","",""
"693","014247887","651","0","$a Macedonia $x History, Ancient.","$x History, Ancient.","","","",""
"694","009387000","651","0","$a Massachusetts $x Political and administrative divisions $v Maps.","$x Political and administrative divisions","","","",""
"695","013109877","651","0","$a Mexico $x Agriculture.","$x Agriculture.","","","",""
"696","013109877","651","0","$a Mexico $x Botany.","$x Botany.","","","",""
"697","014124982","651","0","$a Mexico $x History $y European intervention, 1861-1867 $v Personal narratives, Mexican.","$v Personal narratives, Mexican.","","","",""
"698","014124982","651","0","$a Mexico $x History $y European intervention, 1861-1867 $x Campaigns $v Fiction.","$x Campaigns","","","",""
"699","014242156","651","0","$a Mexico $x History $y Revolution, 1910-1920 $v Personal narratives, Mexican.","$v Personal narratives, Mexican.","","","",""
"700","014215309","651","0","$a Middle East $x Civilization $x European influences $x History $y To 1500.","$x European influences","","","",""
"701","013109877","651","0","$a Mille Lacs Indian Reservation (Minn.) $v Motion pictures.","$v Motion pictures.","","","",""
"702","013381867","651","0","$a Natchez (Miss.) $x Race relations.","$x Race relations.","","","",""
"703","014243962","651","0","$a Nepal $v Census, 2011.","$v Census, 2011.","","","",""
"704","014225934","651","0","$a New York (State) $x History $y Revolution, 1775-1783 $x Campaigns.","$x Campaigns.","","","",""
"705","014226005","651","0","$a Oceania $x Discovery and exploration $x American.","$x American.","","","",""
"706","014253562","651","0","$a Panama Canal (Panama) $x Construction $x History.","$x Construction","","","",""
"707","014248462","651","0","$a Panama $x Politics and government $y 21st century $v Interviews.","$v Interviews.","","","",""
"708","014246614","651","0","$a Parco mediceo di Pratolino (Pratolino, Italy) $v Early works to 1700.","$v Early works to 1700.","","","",""
"709","014243833","651","0","$a Parța (Romania) $v Genalogy.","$v Genalogy.","","","",""
"710","002673496","651","0","$a Philadelphia (Pa.) $x Newspapers.","","$x Newspapers.","","",""
"711","014141864","651","0","$a Poland $x History $y Revolution, 1863-1864 $x Religious aspects $x Catholic Church.","$x Religious aspects $x Catholic Church.","","","",""
"712","014220397","651","0","$a Polar regions $x Discovery and exploration $x Norwegian.","$x Norwegian.","","","",""
"713","013921459","651","0","$a Portugal $x Foreign public opinion, Eastern European.","$x Foreign public opinion, Eastern European.","","","",""
"714","014220353","651","0","$a Portugal $x Kings and rulers $x Succession $x History $y 19th century.","$x Succession","","","",""
"715","014051176","651","0","$a Russia $x History, Military $v Diaries.","$v Diaries.","","","",""
"716","014267225","651","0","$a Samara (Russia) $x Education.","$x Education.","","","",""
"717","014239179","651","0","$a Serbia $x History $x Errors, inventions, etc.","$x Errors, inventions, etc.","","","",""
"718","014224173","651","0","$a Seychelles $v Census, 2010.","$v Census, 2010.","","","",""
"719","014224177","651","0","$a Seychelles $x Census, 2010.","$x Census, 2010.","","","",""
"720","014209061","651","0","$a South America $x Languages $x Reduplication.","$x Reduplication.","","","",""
"721","002114263","651","0","$a Soviet Union $x History $y Revolution, 1917-1921 $x Atrocities.","$x Atrocities.","","","",""
"722","014170687","651","0","$a Spain $x History $y 1939-1975 $v Interviews.","$v Interviews.","","","",""
"723","014170687","651","0","$a Spain $x History $y Civil War, 1936-1939 $v Interviews.","$v Interviews.","","","",""
"724","014261419","651","0","$a Sri Lanka $x History $y Civil War, 1983-2009 $x Atrocities.","$x Atrocities.","","","",""
"725","014247762","651","0","$a Sri Lanka $x History $y Civil War, 1983-2009 $x Peace.","$x Peace.","","","",""
"726","014242914","651","0","$a Strasbourg (France) $x Religious life.","$x Religious life.","","","",""
"727","012241163","651","0","$a Switzerland $v Maps, Tourist.","$v Maps, Tourist.","","","",""
"728","014262478","651","0","$a Syria $x History $y Civil War, 2011- $x Refugees.","$x Refugees.","","","",""
"729","014062861","651","0","$a Tibet Autonomous Region (China) $x History $x Autonomy and independence movements.","$x Autonomy and independence movements.","","","",""
"730","013985212","651","0","$a Turkey $x History $y Revolution, 1918-1923 $x Armistices.","$x Armistices.","","","",""
"731","013754770","651","0","$a Turkey, Eastern $x Ethnic relations.","$x Ethnic relations.","","","",""
"732","014134303","651","0","$a Tuscany (Italy) $x Civilization.","$x Civilization.","","","",""
"733","014261345","651","0","$a Ukraine, Western $x Annexation to the Soviet Union $v Sources.","$x Annexation to the Soviet Union","","","",""
"734","014262433","651","0","$a United States $x Appropriations and expenditures, 2014.","$x Appropriations and expenditures, 2014.","","","",""
"735","014262542","651","0","$a United States $x Appropriations and expenditures, 2014.","$x Appropriations and expenditures, 2014.","","","",""
"736","014262543","651","0","$a United States $x Appropriations and expenditures, 2014.","$x Appropriations and expenditures, 2014.","","","",""
"737","014262544","651","0","$a United States $x Appropriations and expenditures, 2014.","$x Appropriations and expenditures, 2014.","","","",""
"738","014262545","651","0","$a United States $x Appropriations and expenditures, 2014.","$x Appropriations and expenditures, 2014.","","","",""
"739","014262546","651","0","$a United States $x Appropriations and expenditures, 2014.","$x Appropriations and expenditures, 2014.","","","",""
"740","014262547","651","0","$a United States $x Appropriations and expenditures, 2014.","$x Appropriations and expenditures, 2014.","","","",""
"741","014262548","651","0","$a United States $x Appropriations and expenditures, 2014.","$x Appropriations and expenditures, 2014.","","","",""
"742","014262550","651","0","$a United States $x Appropriations and expenditures, 2015.","$x Appropriations and expenditures, 2015.","","","",""
"743","014249485","651","0","$a United States $x Armed Forces $x Appointments and retirements.","$x Appointments and retirements.","","","",""
"744","014238303","651","0","$a United States $x Armed Forces $x Mental health services.","$x Mental health services.","","","",""
"745","014262265","651","0","$a United States $x Armed Forces $x Weapons systems $x Procurement.","$x Procurement.","","","",""
"746","014250540","651","0","$a United States $x Armored troops $v Periodicals.","$x Armored troops","","","",""
"747","014262217","651","0","$a United States $x Census, 2020 $x Information technology $x Planning.","$x Census, 2020","","","",""
"748","014146391","651","0","$a United States $x Emigration and immigration $x Religious aspects.","$x Religious aspects.","","","",""
"749","014240664","651","0","$a United States $x History $y Revolution, 1775-1783 $x Peace.","$x Peace.","","","",""
"750","014247356","651","0","$a United States $x Officials and employees $x Legal status, laws, etc. $v Cases.","$x Legal status, laws, etc. $v Cases.","","","",""
"751","014236921","651","0","$a Venezuela $x History $y War of Independence, 1810-1823 $x Participation, Italian.","$x Participation, Italian.","","","",""
"752","014267488","651","0","$a Volhynia (Ukraine) $x Minorities $v Congresses.","$x Minorities","","","",""
"753","014250329","651","0","$a Warsaw (Poland) $x History $y Uprising, 1944 $v Personal narratives, Jewish.","$v Personal narratives, Jewish.","","","",""
"754","006960028","651","0","$a Washington (Ga.) $x Historic buildings.","$x Historic buildings.","","","",""
"755","014261232","651","0","$a Washington (State) $v Road maps.","$v Road maps.","","","",""
"756","005808020","651","0","$a Washington, Mount (N.H.) $x Aerial views.","","$x Aerial views.","","",""
"757","014243041","651","0","$a West Country (England) $v Road maps.","$v Road maps.","","","",""
"758","005808020","651","0","$a White Mountains (N.H. and Me.) $x Aerial views.","","$x Aerial views.","","",""
"759","003047242","651","0","$a Winnetka (Ill.) $x Public schools.","$x Public schools.","","","",""
"760","014239531","651","0","$a Yellowstone National Park $x Pictorial works.","","$x Pictorial works.","","",""
"761","014223605","651","0","$a Zambia $v Census, 2010 $v Maps.","$v Census, 2010","","","",""
"762","014217531","651","0","$a Zimbabwe $x Census, 2012.","$x Census, 2012.","","","",""
"763","014220747","651","0","$a Điện Biên (Vietnam : Province) $x Rites and ceremonies.","$x Rites and ceremonies.","","","",""
